kind,itemstring,mod,era,modern,file
node,mcl_dispensers:dropper,mcl_dispensers,beta,no,mods/ITEMS/REDSTONE/mcl_dispensers/init.lua
node,mcl_dispensers:dropper_down,mcl_dispensers,beta,no,mods/ITEMS/REDSTONE/mcl_dispensers/init.lua
node,mcl_dispensers:dropper_up,mcl_dispensers,beta,no,mods/ITEMS/REDSTONE/mcl_dispensers/init.lua
craftitem,mcl_dyes:,mcl_dyes,beta,no,mods/ITEMS/mcl_dyes/init.lua
node,mcl_farming:beetroot,mcl_farming,beta,no,mods/ITEMS/mcl_farming/beetroot.lua
node,mcl_farming:beetroot_0,mcl_farming,beta,no,mods/ITEMS/mcl_farming/beetroot.lua
node,mcl_farming:beetroot_1,mcl_farming,beta,no,mods/ITEMS/mcl_farming/beetroot.lua
node,mcl_farming:beetroot_2,mcl_farming,beta,no,mods/ITEMS/mcl_farming/beetroot.lua
craftitem,mcl_farming:beetroot_item,mcl_farming,beta,no,mods/ITEMS/mcl_farming/beetroot.lua
craftitem,mcl_farming:beetroot_seeds,mcl_farming,beta,no,mods/ITEMS/mcl_farming/beetroot.lua
craftitem,mcl_farming:beetroot_soup,mcl_farming,beta,no,mods/ITEMS/mcl_farming/beetroot.lua
craftitem,mcl_farming:bread,mcl_farming,beta,no,mods/ITEMS/mcl_farming/wheat.lua
node,mcl_farming:carrot,mcl_farming,beta,no,mods/ITEMS/mcl_farming/carrots.lua
node,mcl_farming:carrot_,mcl_farming,beta,no,mods/ITEMS/mcl_farming/carrots.lua
craftitem,mcl_farming:carrot_item,mcl_farming,beta,no,mods/ITEMS/mcl_farming/carrots.lua
craftitem,mcl_farming:carrot_item_gold,mcl_farming,beta,no,mods/ITEMS/mcl_farming/carrots.lua
craftitem,mcl_farming:cookie,mcl_farming,beta,no,mods/ITEMS/mcl_farming/wheat.lua
node,mcl_farming:hay_block,mcl_farming,beta,no,mods/ITEMS/mcl_farming/wheat.lua
craftitem,mcl_farming:melon_item,mcl_farming,beta,no,mods/ITEMS/mcl_farming/melon.lua
craftitem,mcl_farming:melon_seeds,mcl_farming,beta,no,mods/ITEMS/mcl_farming/melon.lua
node,mcl_farming:melontige_,mcl_farming,beta,no,mods/ITEMS/mcl_farming/melon.lua
node,mcl_farming:potato,mcl_farming,beta,no,mods/ITEMS/mcl_farming/potatoes.lua
node,mcl_farming:potato_,mcl_farming,beta,no,mods/ITEMS/mcl_farming/potatoes.lua
craftitem,mcl_farming:potato_item,mcl_farming,beta,no,mods/ITEMS/mcl_farming/potatoes.lua
craftitem,mcl_farming:potato_item_baked,mcl_farming,beta,no,mods/ITEMS/mcl_farming/potatoes.lua
craftitem,mcl_farming:potato_item_poison,mcl_farming,beta,no,mods/ITEMS/mcl_farming/potatoes.lua
node,mcl_farming:pumpkin_,mcl_farming,beta,no,mods/ITEMS/mcl_farming/pumpkin.lua
node,mcl_farming:pumpkin_face,mcl_farming,beta,no,mods/ITEMS/mcl_farming/pumpkin.lua
node,mcl_farming:pumpkin_face_light,mcl_farming,beta,no,mods/ITEMS/mcl_farming/pumpkin.lua
craftitem,mcl_farming:pumpkin_pie,mcl_farming,beta,no,mods/ITEMS/mcl_farming/pumpkin.lua
craftitem,mcl_farming:pumpkin_seeds,mcl_farming,beta,no,mods/ITEMS/mcl_farming/pumpkin.lua
node,mcl_farming:soil,mcl_farming,beta,no,mods/ITEMS/mcl_farming/soil.lua
node,mcl_farming:soil_wet,mcl_farming,beta,no,mods/ITEMS/mcl_farming/soil.lua
craftitem,mcl_farming:sweet_berry,mcl_farming,beta,no,mods/ITEMS/mcl_farming/sweet_berry.lua
node,mcl_farming:wheat,mcl_farming,beta,no,mods/ITEMS/mcl_farming/wheat.lua
node,mcl_farming:wheat_,mcl_farming,beta,no,mods/ITEMS/mcl_farming/wheat.lua
craftitem,mcl_farming:wheat_item,mcl_farming,beta,no,mods/ITEMS/mcl_farming/wheat.lua
craftitem,mcl_farming:wheat_seeds,mcl_farming,beta,no,mods/ITEMS/mcl_farming/wheat.lua
node,mcl_fire:eternal_fire,mcl_fire,beta,no,mods/ITEMS/mcl_fire/init.lua
node,mcl_fire:fire,mcl_fire,beta,no,mods/ITEMS/mcl_fire/init.lua
craftitem,mcl_fire:fire_charge,mcl_fire,beta,no,mods/ITEMS/mcl_fire/fire_charge.lua
tool,mcl_fire:flint_and_steel,mcl_fire,beta,no,mods/ITEMS/mcl_fire/flint_and_steel.lua
entity,mcl_fishing:bobber_entity,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/init.lua
craftitem,mcl_fishing:clownfish_raw,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/items.lua
craftitem,mcl_fishing:fish_cooked,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/items.lua
craftitem,mcl_fishing:fish_raw,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/items.lua
tool,mcl_fishing:fishing_rod,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/init.lua
entity,mcl_fishing:flying_bobber_entity,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/init.lua
craftitem,mcl_fishing:pufferfish_raw,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/items.lua
craftitem,mcl_fishing:salmon_cooked,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/items.lua
craftitem,mcl_fishing:salmon_raw,mcl_fishing,beta,no,mods/ITEMS/mcl_fishing/items.lua
craftitem,:,mcl_flowers,beta,no,mods/ITEMS/mcl_flowers/init.lua
node,mcl_flowers:bush,mcl_flowers,beta,no,mods/ITEMS/mcl_flowers/register.lua
node,mcl_flowers:fern,mcl_flowers,beta,no,mods/ITEMS/mcl_flowers/register.lua
node,mcl_flowers:firefly_bush,mcl_flowers,beta,no,mods/ITEMS/mcl_flowers/register.lua
node,mcl_flowers:short_dry_grass,mcl_flowers,beta,no,mods/ITEMS/mcl_flowers/register.lua
node,mcl_flowers:tall_dry_grass,mcl_flowers,beta,no,mods/ITEMS/mcl_flowers/register.lua
node,mcl_flowers:tallgrass,mcl_flowers,beta,no,mods/ITEMS/mcl_flowers/register.lua
node,mcl_flowers:waterlily,mcl_flowers,beta,no,mods/ITEMS/mcl_flowers/register.lua
node,mcl_jukebox:jukebox,mcl_jukebox,beta,no,mods/ITEMS/mcl_jukebox/init.lua
node,mcl_lever:lever_off,mcl_lever,beta,no,mods/ITEMS/REDSTONE/mcl_lever/init.lua
node,mcl_lever:lever_on,mcl_lever,beta,no,mods/ITEMS/REDSTONE/mcl_lever/init.lua
craftitem,mcl_mobitems:beef,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:blaze_powder,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:blaze_rod,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:bone,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:breeze_rod,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
tool,mcl_mobitems:carrot_on_a_stick,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:chicken,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:cooked_beef,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:cooked_chicken,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:cooked_mutton,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:cooked_porkchop,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:cooked_rabbit,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:copper_horse_armor,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:diamond_horse_armor,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:feather,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:ghast_tear,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:glow_ink_sac,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:gold_horse_armor,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:gunpowder,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:heart_of_the_sea,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:ink_sac,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:iron_horse_armor,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:leather,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:leather_horse_armor,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:magma_cream,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:milk_bucket,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:mutton,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:nametag,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:nautilus_shell,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:nether_star,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:porkchop,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:rabbit,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:rabbit_foot,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:rabbit_hide,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:rabbit_stew,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:rotten_flesh,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:saddle,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:shulker_shell,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:slimeball,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:spider_eye,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
craftitem,mcl_mobitems:string,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
tool,mcl_mobitems:warped_fungus_on_a_stick,mcl_mobitems,beta,no,mods/ITEMS/mcl_mobitems/init.lua
entity,mcl_mobspawners:doll,mcl_mobspawners,beta,no,mods/ITEMS/mcl_mobspawners/init.lua
node,mcl_mobspawners:spawner,mcl_mobspawners,beta,no,mods/ITEMS/mcl_mobspawners/init.lua
node,mcl_mushrooms:,mcl_mushrooms,beta,no,mods/ITEMS/mcl_mushrooms/huge.lua
node,mcl_mushrooms:mushroom_brown,mcl_mushrooms,beta,no,mods/ITEMS/mcl_mushrooms/small.lua
node,mcl_mushrooms:mushroom_red,mcl_mushrooms,beta,no,mods/ITEMS/mcl_mushrooms/small.lua
craftitem,mcl_mushrooms:mushroom_stew,mcl_mushrooms,beta,no,mods/ITEMS/mcl_mushrooms/small.lua
node,mcl_noteblock:noteblock,mcl_noteblock,beta,no,mods/ITEMS/REDSTONE/mcl_noteblock/init.lua
craftitem,mcl_paintings:painting,mcl_paintings,beta,no,mods/ENTITIES/mcl_paintings/init.lua
entity,mcl_paintings:painting,mcl_paintings,beta,no,mods/ENTITIES/mcl_paintings/init.lua
node,:mcl_panes:,mcl_panes,beta,no,mods/ITEMS/mcl_panes/init.lua
node,mcl_pistons:piston_off,mcl_pistons,beta,no,mods/ITEMS/REDSTONE/mcl_pistons/nodes.lua
node,mcl_pistons:piston_on,mcl_pistons,beta,no,mods/ITEMS/REDSTONE/mcl_pistons/nodes.lua
node,mcl_pistons:piston_pusher,mcl_pistons,beta,no,mods/ITEMS/REDSTONE/mcl_pistons/nodes.lua
node,mcl_pistons:piston_pusher_sticky,mcl_pistons,beta,no,mods/ITEMS/REDSTONE/mcl_pistons/nodes.lua
node,mcl_pistons:piston_sticky_off,mcl_pistons,beta,no,mods/ITEMS/REDSTONE/mcl_pistons/nodes.lua
node,mcl_pistons:piston_sticky_on,mcl_pistons,beta,no,mods/ITEMS/REDSTONE/mcl_pistons/nodes.lua
node,mcl_portals:end_portal_frame,mcl_portals,beta,no,mods/ITEMS/mcl_portals/portal_end.lua
node,mcl_portals:end_portal_frame_eye,mcl_portals,beta,no,mods/ITEMS/mcl_portals/portal_end.lua
node,mcl_portals:portal,mcl_portals,beta,no,mods/ITEMS/mcl_portals/portal_nether.lua
node,mcl_portals:portal_end,mcl_portals,beta,no,mods/ITEMS/mcl_portals/portal_end.lua
node,mcl_portals:portal_gateway,mcl_portals,beta,no,mods/ITEMS/mcl_portals/portal_gateway.lua
structure,nether_portal,mcl_portals,beta,no,mods/ITEMS/mcl_portals/portal_nether.lua
structure,nether_portal_open,mcl_portals,beta,no,mods/ITEMS/mcl_portals/portal_nether.lua
node,mcl_redstone_lamp:lamp_off,mcl_redstone_lamp,beta,no,mods/ITEMS/REDSTONE/mcl_redstone_lamp/init.lua
node,mcl_redstone_lamp:lamp_on,mcl_redstone_lamp,beta,no,mods/ITEMS/REDSTONE/mcl_redstone_lamp/init.lua
node,mcl_redstone_torch:redstoneblock,mcl_redstone_torch,beta,no,mods/ITEMS/REDSTONE/mcl_redstone_torch/init.lua
node,mcl_repeaters:repeater_off_,mcl_repeaters,beta,no,mods/ITEMS/REDSTONE/mcl_repeaters/init.lua
node,mcl_repeaters:repeater_off_locked,mcl_repeaters,beta,no,mods/ITEMS/REDSTONE/mcl_repeaters/init.lua
node,mcl_repeaters:repeater_on_,mcl_repeaters,beta,no,mods/ITEMS/REDSTONE/mcl_repeaters/init.lua
node,mcl_repeaters:repeater_on_locked,mcl_repeaters,beta,no,mods/ITEMS/REDSTONE/mcl_repeaters/init.lua
node,:mcl_signs:hanging_sign_,mcl_signs,beta,no,mods/ITEMS/mcl_signs/init.lua
node,:mcl_signs:hanging_sign_attached_,mcl_signs,beta,no,mods/ITEMS/mcl_signs/init.lua
node,:mcl_signs:hanging_sign_wall_,mcl_signs,beta,no,mods/ITEMS/mcl_signs/init.lua
node,:mcl_signs:standing_sign_,mcl_signs,beta,no,mods/ITEMS/mcl_signs/init.lua
node,:mcl_signs:wall_sign_,mcl_signs,beta,no,mods/ITEMS/mcl_signs/init.lua
entity,mcl_signs:text,mcl_signs,beta,no,mods/ITEMS/mcl_signs/init.lua
node,:mcl_stairs:stair_,mcl_stairs,beta,no,mods/ITEMS/mcl_stairs/api.lua
structure,basalt_column,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,basalt_pillar,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,fallen_tree,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,large_dripstone_column,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,large_dripstone_stalagmite,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,large_dripstone_stalagtite,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,lavadelta,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,lavapool,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,water_lake,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
structure,water_lake_mangrove_swamp,mcl_terrain_features,beta,no,mods/MAPGEN/mcl_terrain_features/init.lua
craftitem,mcl_throwing:egg,mcl_throwing,beta,no,mods/ITEMS/mcl_throwing/register.lua
entity,mcl_throwing:egg_entity,mcl_throwing,beta,no,mods/ITEMS/mcl_throwing/register.lua
craftitem,mcl_throwing:ender_pearl,mcl_throwing,beta,no,mods/ITEMS/mcl_throwing/register.lua
entity,mcl_throwing:ender_pearl_entity,mcl_throwing,beta,no,mods/ITEMS/mcl_throwing/register.lua
craftitem,mcl_throwing:snowball,mcl_throwing,beta,no,mods/ITEMS/mcl_throwing/register.lua
entity,mcl_throwing:snowball_entity,mcl_throwing,beta,no,mods/ITEMS/mcl_throwing/register.lua
node,mcl_tnt:tnt,mcl_tnt,beta,no,mods/ITEMS/mcl_tnt/init.lua
entity,mcl_tnt:tnt,mcl_tnt,beta,no,mods/ITEMS/mcl_tnt/init.lua
tool,mcl_tools:shears,mcl_tools,beta,no,mods/ITEMS/mcl_tools/init.lua
node,:mcl_trees:,mcl_trees,beta,no,mods/ITEMS/mcl_trees/api.lua
node,:mcl_trees:bark_,mcl_trees,beta,no,mods/ITEMS/mcl_trees/api.lua
node,:mcl_trees:bark_stripped_,mcl_trees,beta,no,mods/ITEMS/mcl_trees/api.lua
node,:mcl_trees:sapling_,mcl_trees,beta,no,mods/ITEMS/mcl_trees/api.lua
node,:mcl_trees:stripped_,mcl_trees,beta,no,mods/ITEMS/mcl_trees/api.lua
node,:mcl_trees:wood_,mcl_trees,beta,no,mods/ITEMS/mcl_trees/api.lua
structure,stairs_test,mcl_trees,beta,no,mods/ITEMS/mcl_trees/api.lua
structure,wood_test,mcl_trees,beta,no,mods/ITEMS/mcl_trees/api.lua
node,mcl_wool:,mcl_wool,beta,no,mods/ITEMS/mcl_wool/init.lua
node,mclx_core:river_water_flowing,mclx_core,beta,no,mods/ITEMS/mclx_core/init.lua
node,mclx_core:river_water_source,mclx_core,beta,no,mods/ITEMS/mclx_core/init.lua
mob,mobs_mc:bat,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/bat.lua
egg,mobs_mc:bat,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/bat.lua
mob,mobs_mc:chicken,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/chicken.lua
egg,mobs_mc:chicken,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/chicken.lua
mob,mobs_mc:cow,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/cow+mooshroom.lua
egg,mobs_mc:cow,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/cow+mooshroom.lua
mob,mobs_mc:creeper,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/creeper.lua
egg,mobs_mc:creeper,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/creeper.lua
mob,mobs_mc:creeper_charged,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/creeper.lua
mob,mobs_mc:dog,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/wolf.lua
mob,mobs_mc:enderman,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/enderman.lua
egg,mobs_mc:enderman,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/enderman.lua
mob,mobs_mc:iron_golem,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/iron_golem.lua
egg,mobs_mc:iron_golem,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/iron_golem.lua
mob,mobs_mc:mooshroom,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/cow+mooshroom.lua
egg,mobs_mc:mooshroom,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/cow+mooshroom.lua
mob,mobs_mc:pig,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/pig.lua
egg,mobs_mc:pig,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/pig.lua
mob,mobs_mc:pigman,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/zombiepig.lua
mob,mobs_mc:sheep,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/sheep.lua
egg,mobs_mc:sheep,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/sheep.lua
mob,mobs_mc:silverfish,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/silverfish.lua
egg,mobs_mc:silverfish,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/silverfish.lua
mob,mobs_mc:skeleton,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/skeleton+stray.lua
egg,mobs_mc:skeleton,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/skeleton+stray.lua
mob,mobs_mc:slime_big,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/slime+magma_cube.lua
egg,mobs_mc:slime_big,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/slime+magma_cube.lua
mob,mobs_mc:slime_small,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/slime+magma_cube.lua
mob,mobs_mc:slime_tiny,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/slime+magma_cube.lua
mob,mobs_mc:snowman,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/snowman.lua
egg,mobs_mc:snowman,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/snowman.lua
mob,mobs_mc:spider,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/spider.lua
egg,mobs_mc:spider,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/spider.lua
mob,mobs_mc:squid,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/squid+glow_squid.lua
egg,mobs_mc:squid,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/squid+glow_squid.lua
mob,mobs_mc:villager,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/villager.lua
egg,mobs_mc:villager,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/villager.lua
mob,mobs_mc:villager_zombie,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/villager_zombie.lua
egg,mobs_mc:villager_zombie,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/villager_zombie.lua
mob,mobs_mc:wolf,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/wolf.lua
egg,mobs_mc:wolf,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/wolf.lua
mob,mobs_mc:zombie,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/zombie.lua
egg,mobs_mc:zombie,mobs_mc,beta,no,mods/ENTITIES/mobs_mc/zombie.lua
tool,doc_identifier:identifier_liquid,doc_identifier,engine,no,mods/HELP/doc/doc_identifier/init.lua
tool,doc_identifier:identifier_solid,doc_identifier,engine,no,mods/HELP/doc/doc_identifier/init.lua
tool,mcl_attachments:attachment_dbg_tool,mcl_attachments,engine,no,mods/ENTITIES/mcl_attachments/init.lua
entity,mcl_attachments:interceptor,mcl_attachments,engine,no,mods/ENTITIES/mcl_attachments/init.lua
entity,mcl_attachments:outline,mcl_attachments,engine,no,mods/ENTITIES/mcl_attachments/init.lua
biome,BambooJungle_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,BasaltDelta,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,BirchForest,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,BirchForestM,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,BirchForestM_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,BirchForest_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ColdTaiga,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ColdTaiga_beach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ColdTaiga_beach_water,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ColdTaiga_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,CrimsonForest,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Desert,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Desert_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,DripstoneCave_deep_underground,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,End,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,EndBarrens,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,EndBorder,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,EndHighlands,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,EndIsland,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,EndMidlands,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,EndSmallIslands,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ExtremeHills,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ExtremeHills+,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ExtremeHills+_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ExtremeHills+_snowtop,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ExtremeHillsM,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ExtremeHillsM_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ExtremeHills_beach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,ExtremeHills_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,FlowerForest,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,FlowerForest_beach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,FlowerForest_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Forest,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Forest_beach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Forest_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,FrozenPeaks,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Grove_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,IcePlains,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,IcePlainsSpikes,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,IcePlainsSpikes_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,IcePlains_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,JaggedPeaks,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Jungle,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,JungleEdge,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,JungleEdgeM,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,JungleEdgeM_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
